Schema,Table,Type,Column,DataType,Length,Nullable
powerbi,salesforce_stg_product_life,VIEW,Product Code,STRING,0,YES
powerbi,salesforce_stg_product_life,VIEW,Status,STRING,0,YES
powerbi,salesforce_stg_product_life,VIEW,Year,LONG,-,YES
powerbi,salesforce_stg_product_life,VIEW,Product Code Group,STRING,0,YES
powerbi,salesforce_stg_product_life,VIEW,End of Sale Date,TIMESTAMP,-,YES
powerbi,salesforce_stg_product_life,VIEW,End of Life Date,TIMESTAMP,-,YES
powerbi,salesforce_stg_product_life_program,VIEW,Product Code,STRING,0,YES
powerbi,salesforce_stg_product_life_program,VIEW,Status,STRING,0,YES
powerbi,salesforce_stg_product_life_program,VIEW,Product Code Group,STRING,0,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,OpportunityCloseDate__c,DATE,-,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,OpportunityId__c,STRING,0,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,TransactionType__c,STRING,0,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,SBQQ__SubscriptionTerm__c,DOUBLE,-,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,effectiveEndDate__c,TIMESTAMP,-,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,SBQQ__EndDate__c,DATE,-,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,SBQQ__Product__c,STRING,0,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,GrossACV__c,DECIMAL,-,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,NetTotalPriceWeightedAvg__c,DECIMAL,-,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,NetYear1ACV__c,DECIMAL,-,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,Id,STRING,0,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,PriorARR__c,DECIMAL,-,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,PriorContractACV__c,DECIMAL,-,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,SBQQ__StartDate__c,DATE,-,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,OutYearACV__c,DECIMAL,-,YES
powerbi,salesforce_stg_qlis_with_no_oli,VIEW,SubscriptionTermInDays__c,DOUBLE,-,YES
powerbi,salesforce_stg_territory_mapping,VIEW,Territory Name,STRING,0,YES
powerbi,salesforce_stg_territory_mapping,VIEW,Sales Area Country,STRING,0,YES
powerbi,salesforce_stg_territory_mapping,VIEW,Region,STRING,0,YES
powerbi,salesforce_stg_territory_mapping,VIEW,Theatre,STRING,0,YES
powerbi,salesforce_stg_territory_mapping,VIEW,Geography,STRING,0,YES
powerbi,salesforce_stg_territory_mapping,VIEW,Geo-Segment,STRING,0,YES
powerbi,salesforce_stg_territory_mapping,VIEW,Renewals Rep,STRING,0,YES
powerbi,salesforce_stg_territory_mapping,VIEW,Renewals Manager,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account Name,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account Owner,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Program Level,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Channel Account Manager,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account Record Type,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account Region,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account SubRegion,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Ultimate Parent Region,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Ultimate Parent SubRegion,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account Territory,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account Type,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account Sub Type,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,City,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Country,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Customer Since Date,DATE,-,YES
powerbi,salesforce_vf_account,VIEW,DiscoverOrg Synced,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Is Focus Account,INT,-,YES
powerbi,salesforce_vf_account,VIEW,Employees,LONG,-,YES
powerbi,salesforce_vf_account,VIEW,Has ELA,INT,-,YES
powerbi,salesforce_vf_account,VIEW,Industry,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Email Domain,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Is Test Record,INT,-,YES
powerbi,salesforce_vf_account,VIEW,Owner ID,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Postal Code,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,State,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Most Recent Active Contract End Date,DATE,-,YES
powerbi,salesforce_vf_account,VIEW,EOL Appliance Count,DOUBLE,-,YES
powerbi,salesforce_vf_account,VIEW,Is EOL Products Resolved,INT,-,YES
powerbi,salesforce_vf_account,VIEW,Employees Band,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Employees Band Sort,INT,-,YES
powerbi,salesforce_vf_account,VIEW,SIC Code,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,SIC Description,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Is GSI,INT,-,YES
powerbi,salesforce_vf_account,VIEW,Is Named Account,INT,-,YES
powerbi,salesforce_vf_account,VIEW,Is Focus Partner,INT,-,YES
powerbi,salesforce_vf_account,VIEW,Link,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Is Focus GSI,INT,-,YES
powerbi,salesforce_vf_account,VIEW,Status,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Ultimate Parent Account Name,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Ultimate Parent Account ID,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,SDR Owner,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account Owner Manager,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account Group,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account TAM,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account CSM,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Is Certified,INT,-,YES
powerbi,salesforce_vf_account,VIEW,Account Geo-Segment,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Sales Area Country Mapping,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Region Mapping,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Theatre Mapping,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Geography Mapping,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Renewals Rep,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Renewals Manager,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Is Target Prospect,INT,-,YES
powerbi,salesforce_vf_account,VIEW,Is 6QA,INT,-,YES
powerbi,salesforce_vf_account,VIEW,6QA Start Date,DATE,-,YES
powerbi,salesforce_vf_account,VIEW,Account Buying Stage BT,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account Segment,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Segment,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Account Segmentation,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Is Strategic Partner,INT,-,YES
powerbi,salesforce_vf_account,VIEW,Customer Success Manager ID,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Technical Account Manager ID,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Primary TAM Products,STRING,0,YES
powerbi,salesforce_vf_account,VIEW,Order Management Region,STRING,0,YES
powerbi,salesforce_vf_account_class,VIEW,Class,STRING,0,YES
powerbi,salesforce_vf_account_class,VIEW,Sort,LONG,-,YES
powerbi,salesforce_vf_account_team,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_account_team,VIEW,Account Team Member ID,STRING,0,YES
powerbi,salesforce_vf_account_team,VIEW,Team Member Role,STRING,0,YES
powerbi,salesforce_vf_account_team,VIEW,User ID,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Activity ID,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Owner ID,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Activity Owner Assigned Role,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Activity Date,DATE,-,YES
powerbi,salesforce_vf_activity,VIEW,Priority,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Activity Type,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Activity SubType,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Call Type,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Call Duration Seconds,LONG,-,YES
powerbi,salesforce_vf_activity,VIEW,Call Disposition,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Outcome,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Is Convo,BOOLEAN,-,YES
powerbi,salesforce_vf_activity,VIEW,Activity Status,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Completed Date,DATE,-,YES
powerbi,salesforce_vf_activity,VIEW,Subject,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Sequence Name,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Sequence Number,DOUBLE,-,YES
powerbi,salesforce_vf_activity,VIEW,Next Step,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Next Step Date,DATE,-,YES
powerbi,salesforce_vf_activity,VIEW,Response Due Date,DATE,-,YES
powerbi,salesforce_vf_activity,VIEW,What ID,STRING,0,YES
powerbi,salesforce_vf_activity,VIEW,Who ID,STRING,0,YES
powerbi,salesforce_vf_amended_opportunity,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_amended_opportunity,VIEW,Type,STRING,0,YES
powerbi,salesforce_vf_amended_opportunity,VIEW,StageName,STRING,0,YES
powerbi,salesforce_vf_amended_opportunity,VIEW,Contract ID,STRING,0,YES
powerbi,salesforce_vf_amended_opportunity,VIEW,Opportunity Product ID,STRING,0,YES
powerbi,salesforce_vf_amended_opportunity,VIEW,Product ID,STRING,0,YES
powerbi,salesforce_vf_amended_opportunity,VIEW,ARR,DECIMAL,-,YES
powerbi,salesforce_vf_annualized_rep_quota,VIEW,Region,STRING,0,YES
powerbi,salesforce_vf_annualized_rep_quota,VIEW,Role,STRING,0,YES
powerbi,salesforce_vf_annualized_rep_quota,VIEW,Quarter,STRING,0,YES
powerbi,salesforce_vf_annualized_rep_quota,VIEW,Annualized Quota,LONG,-,YES
powerbi,salesforce_vf_appliance_order,VIEW,Appliance Order Name,STRING,0,YES
powerbi,salesforce_vf_appliance_order,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_appliance_order,VIEW,Fulfillment Request ID,STRING,0,YES
powerbi,salesforce_vf_appliance_order,VIEW,Product ID,STRING,0,YES
powerbi,salesforce_vf_appliance_order,VIEW,Appliance Order Status,STRING,0,YES
powerbi,salesforce_vf_appliance_order,VIEW,Ship Via FTP,INT,-,YES
powerbi,salesforce_vf_appliance_order,VIEW,Date Shipped,DATE,-,YES
powerbi,salesforce_vf_appliance_order,VIEW,Ship Method,STRING,0,YES
powerbi,salesforce_vf_appliance_order,VIEW,Tracking Number,STRING,0,YES
powerbi,salesforce_vf_appliance_order,VIEW,Unicom Order Date,DATE,-,YES
powerbi,salesforce_vf_arr_goals,VIEW,Quarter Start,DATE,-,YES
powerbi,salesforce_vf_arr_goals,VIEW,Metric Value,LONG,-,YES
powerbi,salesforce_vf_arr_goals,VIEW,Metric Desc,STRING,0,YES
powerbi,salesforce_vf_asset,VIEW,Builder Model,STRING,0,YES
powerbi,salesforce_vf_asset,VIEW,Product ID,STRING,0,YES
powerbi,salesforce_vf_asset,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_asset,VIEW,Quantity,DOUBLE,-,YES
powerbi,salesforce_vf_asset,VIEW,Status,STRING,0,YES
powerbi,salesforce_vf_attendee,VIEW,Certification Date,DATE,-,YES
powerbi,salesforce_vf_attendee,VIEW,Contact ID,STRING,0,YES
powerbi,salesforce_vf_attendee,VIEW,Course Date,DATE,-,YES
powerbi,salesforce_vf_attendee,VIEW,Created By ID,STRING,0,YES
powerbi,salesforce_vf_attendee,VIEW,Created Date,DATE,-,YES
powerbi,salesforce_vf_attendee,VIEW,Currency Iso Code,STRING,0,YES
powerbi,salesforce_vf_attendee,VIEW,Expiration Date,DATE,-,YES
powerbi,salesforce_vf_attendee,VIEW,Attendee ID,STRING,0,YES
powerbi,salesforce_vf_attendee,VIEW,Is Deleted,BOOLEAN,-,YES
powerbi,salesforce_vf_attendee,VIEW,Last Activity Date,DATE,-,YES
powerbi,salesforce_vf_attendee,VIEW,Last Modified By ID,STRING,0,YES
powerbi,salesforce_vf_attendee,VIEW,Last Modified Date,DATE,-,YES
powerbi,salesforce_vf_attendee,VIEW,Last Referenced Date,DATE,-,YES
powerbi,salesforce_vf_attendee,VIEW,Last Viewed Date,DATE,-,YES
powerbi,salesforce_vf_attendee,VIEW,Attendee Name,STRING,0,YES
powerbi,salesforce_vf_attendee,VIEW,Purchase Date,DATE,-,YES
powerbi,salesforce_vf_attendee,VIEW,Score,DOUBLE,-,YES
powerbi,salesforce_vf_attendee,VIEW,System Modstamp,TIMESTAMP,-,YES
powerbi,salesforce_vf_attendee,VIEW,Training ID,STRING,0,YES
powerbi,salesforce_vf_attendee,VIEW,Version,STRING,0,YES
powerbi,salesforce_vf_attendee,VIEW,Attendee Email,STRING,0,YES
powerbi,salesforce_vf_cam_owner,VIEW,Channel Manager ID,STRING,0,YES
powerbi,salesforce_vf_cam_owner,VIEW,Channel Manager,STRING,0,YES
powerbi,salesforce_vf_cam_owner,VIEW,Channel Team,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Campaign ID,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Campaign Name,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Campaign Department,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Campaign Partner,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Campaign Type,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Campaign SubType,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Campaign Region,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Campaign SubRegion,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Campaign Manager,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Campaign Owner,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Campaign Status,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Link,STRING,0,YES
powerbi,salesforce_vf_campaign,VIEW,Start Date,DATE,-,YES
powerbi,salesforce_vf_campaign,VIEW,End Date,DATE,-,YES
powerbi,salesforce_vf_campaign,VIEW,Offer,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Campaign Member ID,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Campaign ID,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Owner ID,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Lead ID,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Contact ID,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Lead or Contact ID,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Territory,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Lead Territory Name,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Is MQL,BOOLEAN,-,YES
powerbi,salesforce_vf_campaign_member,VIEW,Campaign Member Date,DATE,-,YES
powerbi,salesforce_vf_campaign_member,VIEW,CM Owner,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Geo-Segment,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Is Test Record,BOOLEAN,-,YES
powerbi,salesforce_vf_campaign_member,VIEW,CM Name,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,CM Status,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,CM Company,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Lead Score,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Is Qualified,INT,-,YES
powerbi,salesforce_vf_campaign_member,VIEW,Lead Score Sort,INT,-,YES
powerbi,salesforce_vf_campaign_member,VIEW,Country,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Media Source,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Status,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Member Follow up Source,STRING,0,YES
powerbi,salesforce_vf_campaign_member,VIEW,Member Follow up Source Details,STRING,0,YES
powerbi,salesforce_vf_certifications,VIEW,Contact ID,STRING,0,YES
powerbi,salesforce_vf_certifications,VIEW,Contact Role,STRING,0,YES
powerbi,salesforce_vf_certifications,VIEW,Certification Level,STRING,0,YES
powerbi,salesforce_vf_certifications,VIEW,Certification Date,DATE,-,YES
powerbi,salesforce_vf_certifications,VIEW,Expiration Date,DATE,-,YES
powerbi,salesforce_vf_certifications,VIEW,Is Active,INT,-,YES
powerbi,salesforce_vf_certifications,VIEW,Certified Account,STRING,0,YES
powerbi,salesforce_vf_certifications,VIEW,Certification Product,STRING,0,YES
powerbi,salesforce_vf_certifications,VIEW,Created Date,DATE,-,YES
powerbi,salesforce_vf_certifications,VIEW,Activity Name,STRING,0,YES
powerbi,salesforce_vf_channel_quota,VIEW,CAM ID,STRING,0,YES
powerbi,salesforce_vf_channel_quota,VIEW,Channel Manager,STRING,0,YES
powerbi,salesforce_vf_channel_quota,VIEW,Quarter Start,DATE,-,YES
powerbi,salesforce_vf_channel_quota,VIEW,Quota Type,STRING,0,YES
powerbi,salesforce_vf_channel_quota,VIEW,Quota USD,STRING,0,YES
powerbi,salesforce_vf_channel_quota,VIEW,Contribution Type,STRING,0,YES
powerbi,salesforce_vf_channel_quota,VIEW,Geo-Segment,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,BT Executive Sponsor 1,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,BT Executive Sponsor 2,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,BT Executive Sponsor 3,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,Current Opportunity,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,Current State,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,CXO Meeting,DATE,-,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,Executive Contact 1,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,Executive Contact 2,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,Executive Contact 3,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,EPM Mac Involved,BOOLEAN,-,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,Partner,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,Partner Involvement,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,Partner Rep,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,Last Modified Date,DATE,-,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,Last Modified By,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence,VIEW,TAM Involved,BOOLEAN,-,YES
powerbi,salesforce_vf_competitive_intelligence_product,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence_product,VIEW,Competitive Product,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence_product,VIEW,Asset Count,DOUBLE,-,YES
powerbi,salesforce_vf_competitive_intelligence_product,VIEW,Vendor,STRING,0,YES
powerbi,salesforce_vf_competitive_intelligence_product,VIEW,Integration,STRING,0,YES
powerbi,salesforce_vf_competitors,VIEW,Opportunity Id,STRING,0,YES
powerbi,salesforce_vf_competitors,VIEW,Competitor Type,STRING,0,YES
powerbi,salesforce_vf_competitors,VIEW,Competitor,STRING,0,YES
powerbi,salesforce_vf_contact,VIEW,Contact ID,STRING,0,YES
powerbi,salesforce_vf_contact,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_contact,VIEW,Contact Name,STRING,0,YES
powerbi,salesforce_vf_contact,VIEW,Contact Title,STRING,0,YES
powerbi,salesforce_vf_contact,VIEW,PS Last Date,DATE,-,YES
powerbi,salesforce_vf_contact,VIEW,PS Resource Role,STRING,0,YES
powerbi,salesforce_vf_contact,VIEW,Resource Type,STRING,0,YES
powerbi,salesforce_vf_contact,VIEW,Contact Email,STRING,0,YES
powerbi,salesforce_vf_content_document,VIEW,Content Document ID,STRING,0,YES
powerbi,salesforce_vf_content_document,VIEW,Modified By,STRING,0,YES
powerbi,salesforce_vf_content_document,VIEW,Modified Date,DATE,-,YES
powerbi,salesforce_vf_content_document,VIEW,Title,STRING,0,YES
powerbi,salesforce_vf_content_document,VIEW,Is Close Plan,INT,-,YES
powerbi,salesforce_vf_content_document_link,VIEW,Content Document ID,STRING,0,YES
powerbi,salesforce_vf_content_document_link,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_contract,VIEW,Contract ID,STRING,0,YES
powerbi,salesforce_vf_contract,VIEW,Account ID,STRING,0,YES
powerbi,salesforce_vf_contract,VIEW,Renewal Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_contract,VIEW,Contract Number,STRING,0,YES
powerbi,salesforce_vf_contract,VIEW,Start Date,DATE,-,YES
powerbi,salesforce_vf_contract,VIEW,End Date,DATE,-,YES
powerbi,salesforce_vf_contract,VIEW,Contract Term,LONG,-,YES
powerbi,salesforce_vf_contract,VIEW,Activated Date,DATE,-,YES
powerbi,salesforce_vf_contract,VIEW,Contract Status,STRING,0,YES
powerbi,salesforce_vf_contract,VIEW,Renewal Month,TIMESTAMP,-,YES
powerbi,salesforce_vf_contract,VIEW,Renewal Quarter,STRING,0,YES
powerbi,salesforce_vf_deal_registration,VIEW,Channel Account Manager,STRING,0,YES
powerbi,salesforce_vf_deal_registration,VIEW,Company Size,STRING,0,YES
powerbi,salesforce_vf_deal_registration,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_deal_registration,VIEW,Country,STRING,0,YES
powerbi,salesforce_vf_deal_registration,VIEW,Created Date,DATE,-,YES
powerbi,salesforce_vf_deal_registration,VIEW,Deal Registration Status,STRING,0,YES
powerbi,salesforce_vf_deal_registration,VIEW,Deal Registration ID,STRING,0,YES
powerbi,salesforce_vf_deal_registration,VIEW,Contact ID,STRING,0,YES
powerbi,salesforce_vf_deal_registration,VIEW,Postal Code,STRING,0,YES
powerbi,salesforce_vf_deal_registration,VIEW,Shipping Country,STRING,0,YES
powerbi,salesforce_vf_deal_registration,VIEW,State,STRING,0,YES
powerbi,salesforce_vf_deal_registration,VIEW,Days in Current Status,LONG,-,YES
powerbi,salesforce_vf_deal_registration,VIEW,Expiration Date,DATE,-,YES
powerbi,salesforce_vf_deal_registration,VIEW,Approved Extended Expiration Date,DATE,-,YES
powerbi,salesforce_vf_deal_registration,VIEW,Link,STRING,0,YES
powerbi,salesforce_vf_deal_registration,VIEW,Approved Days Extended,LONG,-,YES
powerbi,salesforce_vf_deal_review,VIEW,Team,STRING,0,YES
powerbi,salesforce_vf_deal_review,VIEW,Level Type,STRING,0,YES
powerbi,salesforce_vf_deal_review,VIEW,Metric Desc,STRING,0,YES
powerbi,salesforce_vf_deal_review,VIEW,Metric Value,DOUBLE,-,YES
powerbi,salesforce_vf_deal_review,VIEW,Input Date,DATE,-,YES
powerbi,salesforce_vf_elt_metrics,VIEW,Geo-Segment,STRING,0,YES
powerbi,salesforce_vf_elt_metrics,VIEW,Quarter Start,DATE,-,YES
powerbi,salesforce_vf_elt_metrics,VIEW,Metric Description,STRING,0,YES
powerbi,salesforce_vf_elt_metrics,VIEW,Metric Value,DECIMAL,-,YES
powerbi,salesforce_vf_exchange_rate,VIEW,Type,STRING,0,YES
powerbi,salesforce_vf_exchange_rate,VIEW,Rate Type,STRING,0,YES
powerbi,salesforce_vf_fulfillment_goals,VIEW,Month Start,DATE,-,YES
powerbi,salesforce_vf_fulfillment_goals,VIEW,Owner,STRING,0,YES
powerbi,salesforce_vf_fulfillment_goals,VIEW,Business Type,STRING,0,YES
powerbi,salesforce_vf_fulfillment_goals,VIEW,On Hold Percentage,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_goals,VIEW,Days On Hold,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_goals,VIEW,Approved Orders,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_goals,VIEW,Hours To Approve,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_goals,VIEW,Approved Accuracy Rate,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_goals,VIEW,Owner Type,STRING,0,YES
powerbi,salesforce_vf_fulfillment_goals,VIEW,Processed Orders,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Fulfillment Request ID,STRING,0,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,OM Owner,STRING,0,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Fulfillment Owner,STRING,0,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,License Status,STRING,0,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Fulfillment Name,STRING,0,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Created Date,DATE,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Created Time,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Started Date,DATE,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Started Time,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,On Hold Date,TIMESTAMP,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,On Hold Time,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,On Hold Reason,STRING,0,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,OM Approval Date,DATE,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,OM Approval Time,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,License Email First Sent Date,DATE,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,License Email Last Sent Date,DATE,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,License Email First Sent Time,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,License Email Last Sent Time,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Fulfilled Date,DATE,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Fulfilled Time,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Link,STRING,0,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Status,STRING,0,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Last License On Hold Date,DATE,-,YES
powerbi,salesforce_vf_fulfillment_request,VIEW,Last License On Hold Time,DECIMAL,-,YES
powerbi,salesforce_vf_fulfillment_request_history,VIEW,Fulfillment Request ID,STRING,0,YES
